name,a,b,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_04683,1.7253497594393579,-0.24678555657984305,0.44539884413553443,0.445396298974025,0.133762691325249,0.09478175869923354,1.2633923200093382
job_04684,1.182309145853029,-0.02582507987601928,0.7095117844685997,0.4271717770564211,0.08313575381199612,0.06520176402928372,0.9964137485314826
job_04685,1.2478754736057385,-0.02815801115294728,0.7195377608603105,0.4368652693221596,0.09598720452077833,0.07694887920824202,1.0669688190117936
job_04686,1.1759903245883288,-0.014599746368192558,0.692573244979913,0.41180301741625475,0.07824681013051878,0.06313237928587283,0.9949721317620768
job_04687,1.1313799929507782,-0.029434519039604777,0.7153321785420105,0.43029943788392544,0.07020043608574655,0.05812092104258011,0.9425758282048955
job_04688,-0.28468577816899754,0.9319644344471102,0.381165710403492,0.17983582721192992,0.049517546535715856,0.03680972925482131,0.573853875922079
job_04689,1.0222872788638122,6.285819873577621e-15,4.674310359513815,0.40394328591830553,0.06597687364576271,0.053969184670665304,0.857186704329659
job_04690,1.2161422916576399,-0.03339924602553193,0.7294077126988697,0.440438046877807,0.08251128637277018,0.07150070047523614,1.0299840318922242
job_04691,0.3869088605312358,0.5774721154987242,0.4453406134160415,0.22321412137484825,0.07119877433896808,0.055886483129883306,0.812976766069925
job_04692,1.0641850561120414,-0.03095037211588176,0.7158855440105574,0.4288937036838452,0.06100528554037232,0.05202441716893021,0.871850224592362
job_04693,1.1087280376977813,-0.030343879603167628,0.7282085394802692,0.4340050400997786,0.07219470505750823,0.06535842595404762,0.921899754725036
job_04695,1.3435044201499293,-0.15238086392698905,0.43196829615099375,0.43196143544376686,0.10781230817343015,0.07510424863129135,0.9990280001228704
job_04697,0.4936924317780432,0.4982749614692066,0.4529533797053025,0.22901682954356617,0.07619207164040977,0.055377503007135294,0.8603168759182247
job_04698,1.0061938087908142,-0.01663883108682556,0.7285970170138122,0.43937909630479655,0.0632289184749389,0.05324410840768255,0.8465734191071665
job_04701,-0.8084062587073019,1.3634149469658863,0.3688534901951298,0.17816179722144415,0.15909375352362065,0.08066301393349831,0.5992232360317655
job_04704,1.1631909608556819,-0.03749341710990053,0.7478731916582032,0.46228515233981604,0.09539337828065901,0.07201886895914933,0.9902400189131837
job_04705,1.065489892711641,-0.035066190414920304,0.7219031709495229,0.43611748344327783,0.06569979966363548,0.05491935285631667,0.8729116497927534
job_04706,1.2237366234071803,-0.016127406288806788,0.7098664800591934,0.4243018463103792,0.09296305773906713,0.07590719738487713,1.0513007451421152
job_04707,1.1519183296297273,-0.03871804969254772,0.7343588889346245,0.4492708596260079,0.08286644814865655,0.06538915020052939,0.9648747687182901
job_04708,1.1748884266802615,-0.0049255734104072,0.6747294442556134,0.40007817210661273,0.08580181397520542,0.06463917300735428,0.9988951566846238
job_04709,1.2477424479632433,-0.03460126595159413,0.7273053921905243,0.4433640049976111,0.0997011817965295,0.07681218247359607,1.0622698094319356
job_04710,1.2522504273261543,-0.023300874665950568,0.7125787573857516,0.42885415848138736,0.08868832888095526,0.0731044359461479,1.0723305486895833
job_04711,1.0672202005993126,-0.024943360781023546,0.7171548400239586,0.4341664198873299,0.0698190275900965,0.05531362744427844,0.8894248248813108
job_04712,1.1183322636634898,-0.03498237741769763,0.721299597831784,0.438961464903305,0.08192327693183642,0.0620029391793618,0.9280461065581302
job_04713,2.4824917132131037,-0.5321609289957638,0.5466726846632488,0.5466668698752392,0.2033582149551621,0.13354804331860395,1.6786044096180026
job_04714,0.9876928495195176,-0.030163946781684717,0.7212249560557107,0.4276350557510742,0.05224718780608193,0.04811701175340888,0.7951220610273051
